Make,Model,ID,disp,type,horse,cyl,lockup,drive,weight,axleratio,nvratio,THC,CO,CO2,mpg
Toyota,COROLLA,14-ZE1M,1.798,Car,132,4,N,F,3125,4.21,36.6,0.0025782,0.0589012,170.949445,51.2
Toyota,COROLLA,14-ZE1M,1.798,Car,132,4,N,F,3125,4.21,36.5,0.0159888,0.1818376,235.2674765,37.6
Toyota,COROLLA,14-ZE1M,1.798,Car,132,4,N,F,3125,4.21,36.5,0.0035928,0.0755129,161.0592201,54.9
Toyota,COROLLA,14-ZE3C,1.798,Car,132,4,Y,F,3125,4.76,26.5,0.003485,0.0282787,169.7427528,52
Toyota,COROLLA,14-ZE3C,1.798,Car,132,4,Y,F,3125,4.76,26.5,0.018665,0.1728606,237.08629,37.2
Toyota,COROLLA,14-ZE3C,1.798,Car,132,4,Y,F,3125,4.76,26.4,0.0044648,0.0378394,160.9283447,55
Toyota,COROLLA,14-ZE3C,1.798,Car,132,4,Y,F,3125,4.76,26.4,0.0198765,0.1711839,228.4529608,38.8
Toyota,COROLLA,14-ZE4C,1.798,Car,132,4,Y,F,3125,4.76,26.4,0.0036149,0.0643727,165.4548297,54.1
Toyota,COROLLA,14-ZE4C,1.798,Car,132,4,Y,F,3125,4.76,26.4,0.0170929,0.1094286,237.5176731,37.5
Toyota,COROLLA LE ECO,14-ZE1C,1.798,Car,140,4,Y,F,3125,4.76,26.4,0.0178344,0.1323868,219.3207439,40.3
Toyota,COROLLA LE ECO,14-ZE1C,1.798,Car,140,4,Y,F,3125,4.76,26.4,0.0016665,0.0348882,156.0738786,56.6
Toyota,COROLLA LE ECO,14-ZE1C,1.798,Car,140,4,Y,F,3125,4.76,26.4,0.020453,0.1864253,225.6806788,39.4
Toyota,COROLLA LE ECO,14-ZE1C,1.798,Car,140,4,Y,F,3125,4.76,26.4,0.002404,0.0260837,151.049699,59.1
Toyota,COROLLA LE ECO,14-ZE1C,1.798,Car,140,4,Y,F,3125,4.76,26.4,0.0179239,0.1176796,221.2463147,40.3
Toyota,COROLLA LE ECO,14-ZE1C,1.798,Car,140,4,Y,F,3125,4.76,26.4,0.0030341,0.0081507,148.5198941,59.9
Toyota,COROLLA LE ECO,14-ZE2C,1.798,Car,140,4,Y,F,3125,4.76,26.4,0.0206977,0.1392951,224.4844734,39.4
Toyota,COROLLA LE ECO,14-ZE2C,1.798,Car,140,4,Y,F,3125,4.76,26.4,0.0030545,0.0169583,159.1790739,55.6
Toyota,COROLLA LE ECO,14-ZE2C,1.798,Car,140,4,Y,F,3125,4.76,26.4,0.0018302,0.01134,157.3190604,56.3
Toyota,HIGHLANDER,14-AU1A,2.672,Truck,185,4,Y,F,4500,4.36,31,0.0407617,0.6549317,388.8461536,22.5
Toyota,HIGHLANDER,14-AU1A,2.672,Truck,185,4,Y,F,4500,4.36,31,0.0006791,0.029336,228.0797699,38.4
Toyota,HIGHLANDER,14-AU1A,2.672,Truck,185,4,Y,F,4500,4.36,31,0.0284801,0.2548565,343.5914663,25.4
Toyota,HIGHLANDER,14-GU3A,3.456,Truck,270,6,Y,F,4500,4.15,29.5,0.0023982,0.0364442,252.4895231,35.1
Toyota,HIGHLANDER,14-GU3A,3.456,Truck,270,6,Y,F,4500,4.15,29.5,0.0170387,0.1328342,375.0060008,23.6
Toyota,HIGHLANDER AWD,14-GU1A,3.456,Truck,270,6,Y,F,4750,4.15,29.5,0.0189674,0.1322734,391.9383457,22.8
Toyota,HIGHLANDER AWD,14-GU1A,3.456,Truck,270,6,Y,F,4750,4.15,29.5,0.0030309,0.0495144,265.1114073,33.7
Toyota,HIGHLANDER HYBRID AWD,14-GU1H,3.456,Truck,245,6,N,F,5250,3.54,24.7,0.3269388,2.097368,301.1286992,28.8
Toyota,HIGHLANDER HYBRID AWD,14-GU1H,3.456,Truck,245,6,N,F,5250,3.54,24.7,0.0065202,0.0780142,228.6757095,38.2
Toyota,HIGHLANDER HYBRID AWD,14-GU1H,3.456,Truck,245,6,N,F,5250,3.54,24.7,0.0135733,0.1875647,330.4280528,26.5
Toyota,HIGHLANDER HYBRID AWD,14-GU1H,3.456,Truck,245,6,N,F,5250,3.54,24.7,0.0103935,0.778685,374.830263,23.3
Toyota,HIGHLANDER HYBRID AWD,14-GU1H,3.456,Truck,245,6,N,F,5250,3.54,24.7,0.0003608,0.078912,228.9244194,38.2
Toyota,HIGHLANDER HYBRID AWD,14-GU2H,3.456,Truck,245,6,N,F,5250,3.54,24.6,0.0104774,0.2009796,341.6673586,25.9
Toyota,HIGHLANDER HYBRID AWD,14-GU2H,3.456,Truck,245,6,N,F,5250,3.54,24.6,0.3429607,2.0176224,297.6799338,29.1
Toyota,HIGHLANDER HYBRID AWD,14-GU2H,3.456,Truck,245,6,N,F,5250,3.54,24.6,0.0098116,0.3067925,341.6118825,25.8
Toyota,HIGHLANDER HYBRID AWD,14-GU2H,3.456,Truck,245,6,N,F,5250,3.54,24.6,0.3124145,1.9806786,276.4122688,31.5
Toyota,HIGHLANDER HYBRID AWD,14-GU2H,3.456,Truck,245,6,N,F,5250,3.54,24.6,0,0.0679823,227.360127,39.2
Toyota,HIGHLANDER HYBRID AWD,14-GU2H,3.456,Truck,245,6,N,F,5250,3.54,24.6,0.0056821,0.0417308,229.5593779,38.7
Toyota,HIGHLANDER HYBRID AWD,14-GU2H,3.456,Truck,245,6,N,F,5250,3.54,24.6,0.0079497,0.1078171,342.3769376,25.9
Toyota,HIGHLANDER HYBRID AWD,14-GU2H,3.456,Truck,245,6,N,F,5250,3.54,24.6,0.3497362,1.9758768,286.129681,30.3
Toyota,HIGHLANDER HYBRID AWD,14-GU2H,3.456,Truck,245,6,N,F,5250,3.54,24.6,0.0155769,0.3712048,336.7678694,26.2
Toyota,HIGHLANDER HYBRID AWD,14-GU2H,3.456,Truck,245,6,N,F,5250,3.54,24.6,0.007232,0.0864092,229.4927334,38.6
Toyota,HIGHLANDER HYBRID AWD,14-GU2H,3.456,Truck,245,6,N,F,5250,3.54,24.6,0.0004131,0.0554612,229.5785282,38.4
Toyota,HIGHLANDER HYBRID AWD LE Plus,14-GU2H,3.456,Truck,245,6,N,F,5000,3.54,24.7,0.3544615,1.9610967,290.0017833,29.9
Toyota,HIGHLANDER HYBRID AWD LE Plus,14-GU2H,3.456,Truck,245,6,N,F,5000,3.54,24.7,0.0063405,0.0707968,225.7091997,39.1
Toyota,HIGHLANDER HYBRID AWD LE Plus,14-GU2H,3.456,Truck,245,6,N,F,5000,3.54,24.7,0.0086727,0.2599159,336.2449833,26.3
Toyota,HIGHLANDER HYBRID AWD LE Plus,14-GU2H,3.456,Truck,245,6,N,F,5000,3.54,24.7,0.003138,0.080479,342.2531992,25.9
Toyota,HIGHLANDER HYBRID AWD LE Plus,14-GU2H,3.456,Truck,245,6,N,F,5000,3.54,24.7,0.0003258,0.0562582,231.0424187,38.3
Toyota,HIGHLANDER HYBRID AWD LE Plus,14-GU2H,3.456,Truck,245,6,N,F,5000,3.54,24.7,0.0068079,0.0616609,226.4794635,39.1
Toyota,HIGHLANDER HYBRID AWD LE Plus,14-GU2H,3.456,Truck,245,6,N,F,5000,3.54,24.7,0.0048105,0.100477,318.1827732,27.8
Toyota,HIGHLANDER HYBRID AWD LE Plus,14-GU2H,3.456,Truck,245,6,N,F,5000,3.54,24.7,0.0136009,0.3199762,334.7556791,26.4
Toyota,HIGHLANDER HYBRID AWD LE Plus,14-GU2H,3.456,Truck,245,6,N,F,5000,3.54,24.7,0.349002,1.8586268,288.6479894,30.1
Toyota,HIGHLANDER HYBRID AWD LE Plus,14-GU2H,3.456,Truck,245,6,N,F,5000,3.54,24.7,0.0004493,0.0469596,226.9724329,38.9
Toyota,LAND CRUISER WAGON 4WD,13-UJ1A,5.663,Truck,381,8,Y,R,6000,3.91,25.8,0.0047745,0.1086661,362.4384054,24.4
Toyota,LAND CRUISER WAGON 4WD,13-UJ1A,5.663,Truck,381,8,Y,R,6000,3.91,25.8,0.017672,0.2334094,551.6343522,16
Toyota,LAND CRUISER WAGON 4WD,13-UJ1A,5.663,Truck,381,8,Y,R,6000,3.91,25.8,0.0182591,0.1523792,546.0003696,16.2
Toyota,LAND CRUISER WAGON 4WD,13-UJ1A,5.663,Truck,381,8,Y,R,6000,3.91,25.8,0.0089451,0.0388434,358.7476822,24.7
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.9,0.0039849,0.0358224,130.8100637,66.6
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.9,0,0.0265347,128.6861186,67.6
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.9,0.004355,0.0606595,130.0496473,68.1
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.9,0.0000909,0.0231297,134.0886982,66.1
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.9,0.0041885,0.0511312,130.1227932,68.1
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.9,0.0000383,0.0233449,133.1376316,66.6
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.8,0.0041301,0.0421906,122.8989144,71.8
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.8,0.000077,0.024303,125.7411575,70.2
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.8,0.0047455,0.0400357,121.8403342,72.4
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.8,0.0001324,0.0163605,126.8913116,69.6
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.8,0.0041927,0.0509014,121.938424,72.4
Toyota,PRIUS,10-ZW1H,1.798,Car,98,4,N,F,3375,3.27,26.8,0.0002426,0.0155781,127.1332557,69.6
Toyota,PRIUS c,12-NP1H,1.497,Car,82,4,N,F,2750,3.19,28,0.0184982,0.1163039,180.1866934,48.6
Toyota,PRIUS c,12-NP1H,1.497,Car,82,4,N,F,2750,3.19,28,0.1408171,1.1570106,161.5399364,53.5
Toyota,PRIUS c,12-NP1H,1.497,Car,82,4,N,F,2750,3.19,28,0.0030104,0.145374,216.8729752,41
Toyota,PRIUS c,12-NP1H,1.497,Car,82,4,N,F,2750,3.19,28,0.0007675,0.0155023,140.4235207,63.6
Toyota,PRIUS c,12-NP1H,1.497,Car,82,4,N,F,2750,3.19,28,0.0064997,0.0344559,135.2641642,65.9
Toyota,PRIUS c,12-NP1H,1.497,Car,82,4,N,F,2750,3.19,28,0.1456748,1.1761987,161.178781,53.9
Toyota,PRIUS c,12-NP1H,1.497,Car,82,4,N,F,2750,3.19,28,0.0106548,0.0856148,183.5887652,48.1
Toyota,PRIUS c,12-NP1H,1.497,Car,82,4,N,F,2750,3.19,28,0.0057527,0.1167975,195.5228137,45.1
Toyota,PRIUS c,12-NP1H,1.497,Car,82,4,N,F,2750,3.19,28,0.0001653,0.0089378,132.9247938,66.6
Toyota,PRIUS c,12-NP1H,1.497,Car,82,4,N,F,2750,3.19,28,0.0036352,0.0401525,124.2234292,71.4
Toyota,PRIUS c,12-NP2H,1.497,Car,82,4,N,F,2750,3.19,27.8,0.0124132,0.1174186,176.3921595,50.2
Toyota,PRIUS c,12-NP2H,1.497,Car,82,4,N,F,2750,3.19,27.8,0.1538322,1.0907978,151.9797156,57
Toyota,PRIUS c,12-NP2H,1.497,Car,82,4,N,F,2750,3.19,27.8,0.0031246,0.09445,209.3795917,42.6
Toyota,PRIUS c,12-NP2H,1.497,Car,82,4,N,F,2750,3.19,27.8,0.0075005,0.033908,128.8904908,69
Toyota,PRIUS c,12-NP2H,1.497,Car,82,4,N,F,2750,3.19,27.8,0.0002046,0.0249022,130.6068412,68
Toyota,PRIUS c,12-NP2H,1.497,Car,82,4,N,F,2750,3.19,27.8,0.0242058,0.1899018,173.5790302,50.8
Toyota,PRIUS c,12-NP2H,1.497,Car,82,4,N,F,2750,3.19,27.8,0.1333487,1.0877526,148.8848493,58.2
Toyota,PRIUS c,12-NP2H,1.497,Car,82,4,N,F,2750,3.19,27.8,0.0033794,0.0576538,186.3185698,47.6
Toyota,PRIUS c,12-NP2H,1.497,Car,82,4,N,F,2750,3.19,27.8,0.0000924,0.0123662,123.567393,71.4
Toyota,PRIUS c,12-NP2H,1.497,Car,82,4,N,F,2750,3.19,27.8,0.0046434,0.0418272,117.8270844,75
Toyota,PRIUS Plug-in Hybrid,12-ZW3H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.0035176,0.0504377,180.7904938,48.3
Toyota,PRIUS Plug-in Hybrid,12-ZW3H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.0044397,0.0579088,124.5113745,69.7
Toyota,PRIUS Plug-in Hybrid,12-ZW3H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.0089612,0.107999,192.4553382,45.4
Toyota,PRIUS Plug-in Hybrid,12-ZW3H,1.798,Car,98,4,N,F,3500,3.27,25.4,0,0.01751,128.1080271,68.1
Toyota,PRIUS Plug-in Hybrid,12-ZW3H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.004375,0.0707907,185.3097503,47.8
Toyota,PRIUS Plug-in Hybrid,12-ZW3H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.0026696,0.0314171,178.3447553,49.7
Toyota,PRIUS Plug-in Hybrid,12-ZW4H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.1517008,0.4667176,167.0471307,52.1
Toyota,PRIUS Plug-in Hybrid,12-ZW4H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.1575685,0.5186985,166.81201,52.1
Toyota,PRIUS Plug-in Hybrid,12-ZW4H,1.798,Car,98,4,N,F,3500,3.27,25.4,0,0.0247042,130.8641573,68
Toyota,PRIUS Plug-in Hybrid,12-ZW4H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.0033374,0.0574914,126.4968349,70.6
Toyota,PRIUS Plug-in Hybrid,12-ZW4H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.0067772,0.0619166,187.4788977,47.6
Toyota,PRIUS Plug-in Hybrid,12-ZW4H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.0049048,0.0618054,187.0234522,47.3
Toyota,PRIUS Plug-in Hybrid,12-ZW4H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.153278,0.4335663,167.2872239,52.2
Toyota,PRIUS Plug-in Hybrid,12-ZW4H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.0064818,0.0804722,121.7013991,72.5
Toyota,PRIUS Plug-in Hybrid,12-ZW4H,1.798,Car,98,4,N,F,3500,3.27,25.4,0.0000975,0.0188768,128.2509624,69.2
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.0036531,0.0923235,148.3199728,59.2
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.0001274,0.025964,157.9166662,55.5
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.0000731,0.0328881,158.466464,56.1
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.0040396,0.0901863,149.1677595,59.4
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.0039909,0.082403,148.9344939,59.4
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.0000956,0.0354048,158.8428401,55.7
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.0046134,0.0806749,143.9604026,61.5
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.000265,0.024057,151.3337471,58.7
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.000432,0.0162389,156.2051586,57.1
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.0042234,0.0538928,152.3818514,58.5
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.0076871,0.1096944,146.7277363,60.2
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.0065159,0.0167258,151.5842487,58.3
Toyota,PRIUS v,12-ZW2H,1.798,Car,98,4,N,F,3625,3.7,28.9,0.0038818,0.0717125,146.4749212,60.6
Toyota,RAV4,13-AA3A,2.494,Truck,176,4,Y,F,3750,3.82,28.7,0.0178267,0.141941,293.4932214,30.1
Toyota,RAV4,13-AA3A,2.494,Truck,176,4,Y,F,3750,3.82,28.7,0.0016538,0.0056372,202.6738213,43.4
Toyota,RAV4 AWD,13-AA1A,2.494,Truck,176,4,Y,F,3875,4.07,30.6,0.0024042,0.0070865,218.0924634,40.4
Toyota,RAV4 AWD,13-AA1A,2.494,Truck,176,4,Y,F,3875,4.07,30.6,0.0149441,0.0989253,309.1145429,28.5
Toyota,RAV4 Limited AWD,13-AA1A,2.494,Truck,176,4,Y,F,3875,4.07,30.6,0.0026016,0.0146214,214.4620557,41.2
Toyota,RAV4 Limited AWD,13-AA1A,2.494,Truck,176,4,Y,F,3875,4.07,30.6,0.0157799,0.14445,308.8751898,28.5
Toyota,RAV4 Limited AWD,13-AA1A,2.494,Truck,176,4,Y,F,3875,4.07,30.9,0.0139825,0.0961146,315.5786047,27.9
Toyota,RAV4 Limited AWD,13-AA1A,2.494,Truck,176,4,Y,F,3875,4.07,30.9,0.0023304,0.0093568,220.9918903,39.9
Toyota,SEQUOIA 2WD,12-SK3A,5.663,Truck,381,8,Y,R,6000,4.3,27.3,0.0266403,0.2303626,550.6731501,16.1
Toyota,SEQUOIA 2WD,12-SK3A,5.663,Truck,381,8,Y,R,6000,4.3,27.3,0.0093651,0.0415759,360.2279643,24.7
Toyota,SEQUOIA 4WD,12-SK1A,5.663,Truck,381,8,Y,R,6500,4.3,27.3,0.0109017,0.0529863,374.2080431,23.2
Toyota,SEQUOIA 4WD,12-SK1A,5.663,Truck,381,8,Y,R,6500,4.3,27.3,0.0197397,0.191646,563.9616548,15.4
Toyota,SEQUOIA 4WD,12-SK1A,5.663,Truck,381,8,Y,R,6500,4.3,27.4,0.0104133,0.0360649,372.9322762,23.9
Toyota,SEQUOIA 4WD,12-SK1A,5.663,Truck,381,8,Y,R,6500,4.3,27.4,0.022675,0.1641598,570.9815495,15.5
Toyota,SEQUOIA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6500,4.3,27.3,0.0375657,0.2116084,566.5345276,15.6
Toyota,SEQUOIA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6500,4.3,27.3,0.0125407,0.0341757,369.9306934,23.9
Toyota,SEQUOIA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6500,4.3,27.3,0.0250141,0.1992363,545.7767355,11.1
Toyota,SEQUOIA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6500,4.3,27.3,0.0090572,0.0519706,353.5823587,17.2
Toyota,SEQUOIA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6500,4.3,27.4,0.0272985,0.1820104,560.5876212,15.8
Toyota,SEQUOIA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6500,4.3,27.4,0.0130485,0.0493061,367.3482955,24.1
Toyota,SEQUOIA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6500,4.3,27.4,0.0147066,0.124156,535.2212691,11.4
Toyota,SEQUOIA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6500,4.3,27.4,0.0104033,0.0651739,347.0574228,17.5
Toyota,SIENNA,11-GL3A,3.456,Truck,266,6,Y,F,4750,3.94,29.5,0.0057202,0.0375606,255.0882384,34.7
Toyota,SIENNA,11-GL3A,3.456,Truck,266,6,Y,F,4750,3.94,29.5,0.0233087,0.2137516,390.839085,22.6
Toyota,SIENNA,11-GL3A,3.456,Truck,266,6,Y,F,4750,3.94,29.9,0.0040444,0.0267171,256.8443572,34.4
Toyota,SIENNA,11-GL3A,3.456,Truck,266,6,Y,F,4750,3.94,29.9,0.022916,0.1891753,386.4440785,22.9
Toyota,SIENNA AWD,11-GL1A,3.456,Truck,266,6,Y,F,5000,4.15,30.9,0.0028178,0.029053,273.4205755,32
Toyota,SIENNA AWD,11-GL1A,3.456,Truck,266,6,Y,F,5000,4.15,30.9,0.0198189,0.1253977,430.2261923,20.3
Toyota,TACOMA 2WD,12-GN2A,3.956,Truck,236,6,Y,R,4500,3.73,31,0.0198745,0.370548,428.3006323,20.6
Toyota,TACOMA 2WD,12-GN2A,3.956,Truck,236,6,Y,R,4500,3.73,31,0.0454787,0.7445626,309.4190335,28.5
Toyota,TACOMA 2WD,12-GN2A,3.956,Truck,236,6,Y,R,4500,3.73,30.7,0.0202891,0.4348003,418.1035893,21.1
Toyota,TACOMA 2WD,12-GN2A,3.956,Truck,236,6,Y,R,4500,3.73,30.7,0.03471,0.5628851,298.0902581,29.6
Toyota,TACOMA 2WD,12-GN2A,3.956,Truck,236,6,Y,R,4250,3.73,30.7,0.0202768,0.4643211,410.2459266,21.5
Toyota,TACOMA 2WD,12-GN2A,3.956,Truck,236,6,Y,R,4250,3.73,30.7,0.0389928,0.7075553,296.144416,29.8
Toyota,TACOMA 2WD,12-GN2M,3.956,Truck,236,6,N,R,4250,3.15,34.3,0.0231128,0.6446891,435.5640136,20.2
Toyota,TACOMA 2WD,12-GN2M,3.956,Truck,236,6,N,R,4250,3.15,34.3,0.0165059,0.1997948,305.9304139,28.9
Toyota,TACOMA 2WD,13-TN2A,2.694,Truck,159,4,Y,R,4000,3.58,32.7,0.0029836,0.0209672,247.9721758,35.6
Toyota,TACOMA 2WD,13-TN2A,2.694,Truck,159,4,Y,R,4000,3.58,32.7,0.0252599,0.1803537,365.1587192,24.2
Toyota,TACOMA 2WD,13-TN2A,2.694,Truck,159,4,Y,R,4000,3.58,32.7,0.0103504,0.3494356,393.1034376,22.5
Toyota,TACOMA 2WD,13-TN2M,2.694,Truck,159,4,N,R,3875,3.31,34.6,0.005428,0.1537604,378.9298571,23.3
Toyota,TACOMA 2WD,13-TN2M,2.694,Truck,159,4,N,R,3875,3.31,34.6,0.0041347,0.0340654,240.9574472,36.7
Toyota,TACOMA 2WD,13-TN2M,2.694,Truck,159,4,N,R,3875,3.31,34.6,0.0114815,0.224223,333.8859737,26.4
Toyota,TACOMA 4WD,12-GN1A,3.956,Truck,236,6,Y,R,4500,3.73,30.7,0.0316341,0.4317779,309.4667811,28.7
Toyota,TACOMA 4WD,12-GN1A,3.956,Truck,236,6,Y,R,4500,3.73,30.7,0.0227734,0.4786989,446.8040592,19.9
Toyota,TACOMA 4WD,12-GN1M,3.956,Truck,236,6,N,R,4500,3.73,36.2,0.0057433,0.0765241,341.7516556,25.6
Toyota,TACOMA 4WD,12-GN1M,3.956,Truck,236,6,N,R,4500,3.73,36.2,0.0214501,0.4640528,464.3173754,18.8
Toyota,TACOMA 4WD,12-GN1M,3.956,Truck,236,6,N,R,4500,3.73,36.4,0.0122538,0.1541602,324.8807891,27.2
Toyota,TACOMA 4WD,12-GN1M,3.956,Truck,236,6,N,R,4500,3.73,36.4,0.0203225,0.5472967,451.8744676,19.5
Toyota,TACOMA 4WD,13-TN1A,2.694,Truck,159,4,Y,R,4250,4.1,32.8,0.004442,0.0326441,283.0500631,31.2
Toyota,TACOMA 4WD,13-TN1A,2.694,Truck,159,4,Y,R,4250,4.1,32.8,0.0180043,0.1167381,392.2540822,22.5
Toyota,TACOMA 4WD,13-TN1A,2.694,Truck,159,4,Y,R,4250,4.1,32.8,0.0057479,0.6212868,448.3155279,19.7
Toyota,TACOMA 4WD,13-TN1M,2.694,Truck,159,4,N,R,4250,4.1,37.5,0.0026854,0.0331602,286.288428,30.6
Toyota,TACOMA 4WD,13-TN1M,2.694,Truck,159,4,N,R,4250,4.1,37.5,0.0091296,0.6200249,447.9154548,19.5
Toyota,TACOMA 4WD,13-TN1M,2.694,Truck,159,4,N,R,4250,4.1,37.5,0.0102309,0.1958449,380.9535338,22.9
Toyota,TUNDRA 2WD,12-SK3A,5.663,Truck,381,8,Y,R,5500,4.3,27.3,0.0238285,0.215775,524.5673731,16.9
Toyota,TUNDRA 2WD,12-SK3A,5.663,Truck,381,8,Y,R,5500,4.3,27.3,0.0148796,0.0680902,350.0282956,25.4
Toyota,TUNDRA 2WD,14-UK3A,4.608,Truck,310,8,Y,R,5500,3.91,24.7,0.0052704,0.0120561,336.2534306,26.4
Toyota,TUNDRA 2WD,14-UK3A,4.608,Truck,310,8,Y,R,5500,3.91,24.7,0.0215147,0.1795301,482.800185,18.4
Toyota,TUNDRA 2WD,14-UK3A,4.608,Truck,310,8,Y,R,5500,3.91,24.7,0.0024806,0.0117636,335.6415779,26.4
Toyota,TUNDRA 2WD,14-UK3A,4.608,Truck,310,8,Y,R,5500,3.91,24.7,0.0258273,0.1931341,480.8360319,18.4
Toyota,TUNDRA 4WD,12-SK2A,5.663,Truck,381,8,Y,R,6000,4.3,27.5,0.0193952,0.2109773,560.4281712,15.6
Toyota,TUNDRA 4WD,12-SK2A,5.663,Truck,381,8,Y,R,6000,4.3,27.5,0.0096502,0.0275959,385.1262576,22.7
Toyota,TUNDRA 4WD,12-SK2A,5.663,Truck,381,8,Y,R,6000,4.3,27.5,0.0093232,0.0489212,384.8121182,22.7
Toyota,TUNDRA 4WD,12-SK2A,5.663,Truck,381,8,Y,R,6000,4.3,27.5,0.0172276,0.1874917,556.5503131,15.7
Toyota,TUNDRA 4WD,12-SK2A,5.663,Truck,381,8,Y,R,6000,4.3,27.5,0.0053215,0.0608299,404.3867603,21.7
Toyota,TUNDRA 4WD,12-SK2A,5.663,Truck,381,8,Y,R,5500,4.3,27.5,0.0178899,0.1869005,538.6599919,16.4
Toyota,TUNDRA 4WD,12-SK2A,5.663,Truck,381,8,Y,R,5500,4.3,27.5,0.0068415,0.0398368,376.3958523,23.5
Toyota,TUNDRA 4WD,14-UK2A,4.608,Truck,310,8,Y,R,6000,3.91,24.7,0.0003949,0.0433713,353.6164171,24.6
Toyota,TUNDRA 4WD,14-UK2A,4.608,Truck,310,8,Y,R,6000,3.91,24.7,0.0207684,0.1869967,511.0525462,17
Toyota,TUNDRA 4WD,14-UK2A,4.608,Truck,310,8,Y,R,6000,3.91,24.7,0.0036478,0.048989,346.3087181,25.7
Toyota,TUNDRA 4WD,14-UK2A,4.608,Truck,310,8,Y,R,6000,3.91,24.7,0.0228773,0.1898587,510.8076097,17.4
Toyota,TUNDRA 4WD,15-SK1A,5.663,Truck,381,8,Y,R,6000,4.3,27.3,0.0212002,0.2300102,558.6622895,15.9
Toyota,TUNDRA 4WD,15-SK2A,5.663,Truck,381,8,Y,R,6000,4.3,27.3,0.0201743,0.2086583,548.7518885,16.1
Toyota,TUNDRA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6000,4.3,27.3,0.0118098,0.0317544,364.1309207,24.3
Toyota,TUNDRA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6000,4.3,27.3,0.0295183,0.2207843,546.0561102,16.2
Toyota,TUNDRA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6000,4.3,27.3,0.0135985,0.0646978,354.0586481,17.2
Toyota,TUNDRA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,6000,4.3,27.3,0.0130116,0.1601303,522.8810617,11.6
Toyota,TUNDRA 4WD FFV,12-SK4A,5.663,Truck,381,8,Y,R,5500,4.3,27.3,0.0167257,0.0384692,361.9833432,24.5
